Kundennummer;Rechnungsnummer;Datum;Markt;Warengruppe;Position;Art. Nr.;Menge;Gewicht;Einheit;Artikelbezeichnung;Preis;Positionspreis;MwSt;EAN;Pfand;Aktion;MwSt. Code;Detailrichtpreis;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;30;041241;4;;St;Eichblattsalat rot / grün Schweiz Hydro, gemischt, 8 St;2.12;67.84;1.76384;7613399058038;0;0;7;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;31;000079;4;;St;Ifco LiftLock;3.2;12.8;0;2000007960008;0;0;0;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;40;043334;1;5;kg;Lattich, 5 kg;4.83;24.15;0.6279;2903904999990;0;0;1;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;41;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;50;040972;4;;kg;Cherry Rispentomaten, 3 kg;9.37;112.44;2.92344;7610632984666;0;0;1;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;51;000079;4;;St;Ifco LiftLock;3.2;12.8;0;2000007960008;0;0;0;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;60;045208;2;;kg;Tomaten, rund, 6 kg;4.18;50.16;1.30416;7610632980576;0;0;1;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;61;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;70;042592;1;;Ds;Knoblauch Original ganz geschält, 1kg;8.22;8.22;0.21372;3700430300004;0;1;7;;
90032154;64097448;2026-07-24;BGH;Metzgerei;80;002409;2;3.081;kg;Rinds-Filetspitz Kopf II, ca. 1,5 kg;39.5;121.6995;3.164187;97610100000006;0;0;1;;
90032154;64097448;2026-07-24;BGH;Metzgerei;90;001494;2;5.16;kg;Bell Poulet-Brust ohne Haut ohne Innenfilet, 150-170 g, ca. 2,5 kg;22.28;114.9648;2.9890848;97610011946196;0;0;1;;
90032154;64097448;2026-07-24;BGH;Metzgerei;100;002454;1;5.24;kg;Quality Lachsforellen Filet, mit Haut, grätenarm, ca. 130 - 180 g, ca. 1 kg;21.58;113.0792;2.9400592;97610162250661;0;0;1;;
90032154;64097448;2026-07-24;BGH;Wein;110;641640;1;;Bx;Weisswein Vegan BiB, 3 l;10.79;10.79;0.87399;7611321198531;0;0;3;;
90032154;64097448;2026-07-24;BGH;Nonfood;120;993090;5;;Pk;Quality Salatschale PP rund FSC, 750 ml, Pack zu 50 Stück;11.03;55.15;4.46715;7610034537101;0;0;8;;
90032154;64097448;2026-07-24;BGH;Food;130;580230;3;;Bt;Le Dragon Panko Paniermehl, 1 kg;6.6;19.8;0.5148;7613324116680;0;0;1;;
90032154;64097448;2026-07-24;BGH;Food;140;100070;1;;Lt;Economy Frittieröl, 20 l;4.45;89;2.314;7610034508873;0;0;1;;
90032154;64097448;2026-07-24;BGH;Metzgerei;150;078267;2;8.914;kg;Economy Pizzaauflage, 1/1, ca. 4 kg;8.81;78.53234;2.04184084;2934342999990;0;0;1;;
90032154;64097448;2026-07-24;BGH;Metzgerei;160;083416;3;2.713;kg;El Campeon Chorizo mild geschält, ca. 950 g;21.68;58.81784;1.52926384;2935701999996;0;0;1;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;170;044621;3;;Bt;Karotten Rainbow Mini, 200 g;7.01;21.03;0.54678;7613399057499;0;0;7;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;180;044667;3;;Sc;Mini Rüebli / Karotten mit Laubansatz, ca. 200 g;7.01;21.03;0.54678;7610632955345;0;0;1;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;190;043507;3;;Bt;Maiskolben Mini, 250 g;8.01;24.03;0.62478;7640138832031;0;0;7;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;200;043957;4;;Sc;Patisson Mini Gemüse, ca. 9 St;7.31;29.24;0.76024;7610632991541;0;0;1;;
90032154;64097448;2026-07-24;BGH;Molkerei/Backwaren;210;019481;5;;Be;Galbani Mascarpone, 500 g;6.19;30.95;0.8047;8000430171013;0;1;1;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;220;000079;5;;St;Ifco LiftLock;3.2;16;0;2000007960008;0;0;0;;
90032154;64097448;2026-07-24;BGH;Früchte + Gemüse;230;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;10;000079;-54;;St;Ifco LiftLock;3.2;-172.8;0;2000007960008;0;0;0;;
90032154;64092650;2026-07-22;BGH;Metzgerei;10;078267;5;22.222;kg;Economy Pizzaauflage, 1/1, ca. 4 kg;8.81;195.77582;5.09017132;2934342999990;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;10;090140;3;;Bt;Frigemo Regiofrites Bärner TK, 4 x 2,5 kg;15.85;190.2;4.9452;7610078043163;0;0;1;;
90032154;64092650;2026-07-22;BGH;Nearfood;20;973484;1;;Pk;Quality Spiraltopfreiniger, 10 x 90 g;11.64;11.64;0.94284;7610034509870;0;0;3;;
90032154;64092650;2026-07-22;BGH;Food;30;514140;1;;Ds;Quality Smokey BBQ, 650 g;22.27;22.27;0.57902;7610034514546;0;0;1;;
90032154;64092650;2026-07-22;BGH;Food;40;314411;1;;Fl;Langnese Wildblütenhonig Bee Easy, 500 g;8.89;8.89;0.23114;4023300818201;0;0;1;;
90032154;64092650;2026-07-22;BGH;Metzgerei;50;002409;4;6.111;kg;Rinds-Filetspitz Kopf II, ca. 1,5 kg;39.5;241.3845;6.275997;97610100000006;0;0;1;;
90032154;64092650;2026-07-22;BGH;Metzgerei;60;083416;4;3.852;kg;El Campeon Chorizo mild geschält, ca. 950 g;21.68;83.51136;2.17129536;2935701999996;0;0;1;;
90032154;64092650;2026-07-22;BGH;Food;70;371461;1;;Bt;Economy Pinienkerne, Gastropack, 1 kg;49.5;49.5;1.287;7610034525979;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;90;047138;2;;Sc;Erdbeeren Import, 500 g;6.25;12.5;0.325;7610632070444;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;100;046922;1;;Sc;Blueberries, 500 g;6.25;6.25;0.1625;7610632010297;0;0;1;;
90032154;64092650;2026-07-22;BGH;Food;130;438073;3;;Sc;Picosa Datteltomaten getrocknet, 1,1 kg;24.12;72.36;1.88136;7610107110569;0;0;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;160;008700;1;;kg;Quality Vollei flüssig Import, Bodenhaltung, pasteurisiert, 10 kg;6.44;64.4;1.6744;4388040268236;0;0;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;170;095811;1;;kg;Natura Plus Eigelb flüssig Schweiz, Freiland, 1 kg;10.59;10.59;0.27534;7640104165019;0;0;7;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;180;024673;2;;Ke;Quality Crème Fraîche Nature 35%, 2,5 kg;21.14;42.28;1.09928;7610034514973;0;1;1;;
90032154;64092650;2026-07-22;BGH;Metzgerei;190;086133;1;1.859;kg;Quality Bündnerfleisch Eckstück, Deutschland/Österreich, 1/2 ca. 1,5 kg;58.91;109.51369;2.84735594;2965474999992;0;0;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;200;019481;1;;Be;Galbani Mascarpone, 500 g;6.19;6.19;0.16094;8000430171013;0;1;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;210;014810;3;;St;Mozzarella di Bufala Campana DOP, 16 x 125 g;2.24;107.52;2.79552;80434238;0;0;1;;
90032154;64092650;2026-07-22;BGH;Food;220;510080;6;;Fl;Quality Ketchup Squeeze, 965 g;5.2;31.2;0.8112;7610034512139;0;0;1;;
90032154;64092650;2026-07-22;BGH;Food;230;246320;1;;Ds;Parmadoro Tomatenpüree zweifach konzentriert, 850 g;6.41;38.46;0.99996;7614200510349;0;0;1;;
90032154;64092650;2026-07-22;BGH;Food;240;510590;2;;Fl;Quality Tartare Sauce Squeeze, 870 g;8.89;17.78;0.46228;7610034512733;0;0;1;;
90032154;64092650;2026-07-22;BGH;Food;250;590111;1;;Lt;Quality Sonnenblumenöl, 20 l;3.27;65.4;1.7004;7610034515024;0;1;1;;
90032154;64092650;2026-07-22;BGH;Food;260;410641;3;;Pk;Barilla glutenfreie Penne rigate, 400 g;3.56;10.68;0.27768;8076809545457;0;0;1;;
90032154;64092650;2026-07-22;BGH;Nonfood;270;930270;1;;Pk;VC999 Vakuumbeutel, 90 µm, 160 x 210 mm, Pack zu 100 Stück;8.42;8.42;0.68202;7640144910204;0;0;2;;
90032154;64092650;2026-07-22;BGH;Metzgerei;280;001494;3;7.865;kg;Bell Poulet-Brust ohne Haut ohne Innenfilet, 150-170 g, ca. 2,5 kg;22.28;175.2322;4.5560372;97610011946196;0;0;1;;
90032154;64092650;2026-07-22;BGH;Metzgerei;290;001057;2;7.752;kg;Rinds-Entrecote II, enthäutet, gesteakt, ca. 3.3 kg;36.53;283.18056;7.36269456;97610011315633;0;0;1;;
90032154;64092650;2026-07-22;BGH;Metzgerei;300;002092;2;4.809;kg;Kalbs-Unterspälte, enthäutet, ca. 2 kg;46.43;223.28187;5.80532862;97610011044182;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;310;041226;1;;Bd;Dill Bund, 80 g;4.18;4.18;0.10868;7610632941904;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;320;045357;2;;kg;Tomaten mit Rispen, Inland, 6 kg;3.56;42.72;1.11072;7610632967959;0;1;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;321;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;330;040972;3;;kg;Cherry Rispentomaten, 3 kg;9.37;84.33;2.19258;7610632984666;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;331;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;340;019631;1;;Be;Philadelphia, 1,65 kg;19.75;19.75;0.5135;4000339034840;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;350;048827;1;;kg;Zitronen, 6 kg;2.57;15.42;0.40092;7610632320723;0;1;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;351;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;360;047754;2;8.4;kg;Limetten / Limes, 4,2 kg;3.71;31.164;0.810264;2905054999998;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;370;048109;1;;kg;Orangen blond, 7 kg;2.12;14.84;0.38584;7610632471906;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;371;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;380;043598;4;;Bt;Minze, 250 g;8.72;34.88;0.90688;7610632977873;0;0;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;390;024791;8;;Ds;Floralp Vollrahm 35%, ohne Zucker, UHT, 500 g;7.96;63.68;1.65568;7612300013166;0;0;7;;
90032154;64092650;2026-07-22;BGH;Metzgerei;400;001976;1;7.115;kg;Quality GGAP Lachs Filet, mit Haut, grätenarm, ca. 1,0 - 1,4 kg;16.43;116.89945;3.0393857;97610162230489;0;1;1;;
90032154;64092650;2026-07-22;BGH;Metzgerei;410;001064;3;5.564;kg;Rinds-Filet II, ca.1,9kg;46.43;258.33652;6.71674952;97610011527319;0;0;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;420;095811;8;;kg;Natura Plus Eigelb flüssig Schweiz, Freiland, 1 kg;10.59;84.72;2.20272;7640104165019;0;0;7;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;430;040329;2;;Bt;Basilikum, 1 kg;29.39;58.78;1.52828;7610632989975;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;440;042020;3;;St;Gurken 400 - 500 g / St, 4 St;2.06;24.72;0.64272;7610632994153;0;0;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;450;022600;1;;Tp;Quality Vollmilch 3,5%, UHT, 12 x 1 l;1.27;15.24;0.39624;7610034507807;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;460;044776;2;;Ki;Schnittsalat Oriental, 800 g;21.15;42.3;1.0998;7610632965849;0;0;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;470;012201;5;;Bt;Economy Gran Moravia, gehobelt, 500 g;8.7;43.5;1.131;4388040201172;0;0;7;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;480;010201;8;;Bt;Economy Gran Moravia, gerieben, 1 kg;15.63;125.04;3.25104;4388040201158;0;0;7;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;490;041241;1;;St;Eichblattsalat rot / grün Schweiz Hydro, gemischt, 8 St;2.12;16.96;0.44096;7613399058038;0;0;7;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;491;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;500;041241;2;;St;Eichblattsalat rot / grün Schweiz Hydro, gemischt, 8 St;2.12;33.92;0.88192;7613399058038;0;0;7;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;501;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;510;022600;2;;Tp;Quality Vollmilch 3,5%, UHT, 12 x 1 l;1.27;30.48;0.79248;7610034507807;0;0;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;520;024440;2;;Tp;Quality Vollrahm 35%, UHT, 12 x 1 l;5.84;140.16;3.64416;7610034505315;0;0;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;530;014611;16;;Be;Casa Radicci Burrata, 120 g;2.55;40.8;1.0608;8006103111805;0;0;7;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;540;044106;1;;kg;Peperoni gemischt, 2 kg;5.01;10.02;0.26052;7613399054559;0;0;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;550;095210;1;;St;Eier Import, Bodenhaltung, 53g+, 90 Stück;0.4;36;0.936;7640104163138;0;0;1;;
90032154;64092650;2026-07-22;BGH;Molkerei/Backwaren;560;018891;6;;Ds;Ömür Hirtenkäse 55%, 800 g;9.76;58.56;1.52256;4002566002449;0;0;1;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;570;000079;4;;St;Ifco LiftLock;3.2;12.8;0;2000007960008;0;0;0;;
90032154;64092650;2026-07-22;BGH;Früchte + Gemüse;580;000079;7;;St;Ifco LiftLock;3.2;22.4;0;2000007960008;0;0;0;;
90032154;64085492;2026-07-17;BGH;Metzgerei;10;001057;2;6.554;kg;Rinds-Entrecote II, enthäutet, gesteakt, ca. 3.3 kg;36.53;239.41762;6.22485812;97610011315633;0;0;1;;
90032154;64085492;2026-07-17;BGH;Metzgerei;10;078255;3;14.738;kg;Quality Hinterschinken Tradition 1/2, ca. 4,6 kg;12.5;184.225;4.78985;2950465999990;0;0;1;;
90032154;64085492;2026-07-17;BGH;Food;10;564040;6;;Gl;Bosco d'oro Carpaccio, aus Sommertrüffeln, schwarz, 45 g;18.93;113.58;2.95308;8032680690549;0;0;1;;
90032154;64085492;2026-07-17;BGH;Nonfood;10;993032;6;;Pk;Quality Besteckset Holz FSC 3 in 1 Pack zu 100 Set;13.03;78.18;6.33258;7610034528123;0;0;3;;
90032154;64085492;2026-07-17;BGH;Food;20;510520;10;;Fl;Quality Mayonnaise Squeeze, 865 g;5.63;56.3;1.4638;7610034512658;0;1;1;;
90032154;64085492;2026-07-17;BGH;Nonfood;20;994068;4;;Pk;Stronghold Essstäbchen Bambus, gehüllt, 24 cm, Pack zu 100 Stück;10.02;40.08;3.24648;7612192087481;0;0;3;;
90032154;64085492;2026-07-17;BGH;Metzgerei;30;002071;7;10.658;kg;Rinds-Filet, ca. 2 kg;59.39;632.97862;16.45744412;97610011014666;0;1;1;;
90032154;64085492;2026-07-17;BGH;Nonfood;40;930430;6;;Pk;VC999 Vakuumbeutel, 90 µm, 300 x 400 mm, Pack zu 100 Stück;17.81;106.86;8.65566;7640144910266;0;1;2;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;50;045914;1;;kg;Zwiebeln rot gross, 10 kg;1.96;19.6;0.5096;7613399003366;0;1;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;51;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;64085492;2026-07-17;BGH;Metzgerei;60;001502;4;10.57;kg;Poulet Brust ohne Haut mit Innenfilet, 90-220 g, ca. 2,5 kg;20.69;218.6933;5.6860258;97610011945694;0;0;1;;
90032154;64085492;2026-07-17;BGH;Nonfood;70;981153;4;;Pk;Tragtasche Kraft Uni, 27 x 32 x 21,5 cm, Pack zu 25 Stück;12.41;49.64;4.02084;4002911888117;0;0;3;;
90032154;64085492;2026-07-17;BGH;Nonfood;80;963052;6;;Pk;Trinkhalm Papier schwarz 15 cm Ø 8 mm Pack zu 150 Stück;3.88;23.28;1.88568;7610588102466;0;0;3;;
90032154;64085492;2026-07-17;BGH;Nearfood;100;989510;6;;Pk;Duni Servietten, 1/8 Falz, 3-lagig, 40 x 40 cm, weiss, 250 St;13.43;80.58;6.52698;7321012028503;0;0;3;;
90032154;64085492;2026-07-17;BGH;Metzgerei;110;054356;2;5.03;kg;Quality Thunfisch Filet Mittelstück, ca. 2 kg;32.18;161.8654;4.2085004;2991960999993;0;0;1;;
90032154;64085492;2026-07-17;BGH;Food;120;595351;1;;Ds;Quality MSC Thon hell Yellowfin solid nature, 6 x 1,88 kg;17.84;107.04;2.78304;7610034527263;0;0;1;;
90032154;64085492;2026-07-17;BGH;Nearfood;130;993320;3;;Rl;Quality Wischtücher Midi, 2-lagig, weiss, 450 Blatt, 6 Rl;6.78;122.04;9.88524;7610034546196;0;0;3;;
90032154;64085492;2026-07-17;BGH;Food;140;234790;4;;kg;Carnaroli Risottoreis, 5 kg;4.43;88.6;2.3036;7610815101835;0;0;1;;
90032154;64085492;2026-07-17;BGH;Food;150;403500;12;;Tp;Grace Premium Thai Kokosnussmilch, 1 l;4.63;55.56;1.44456;5035139217680;0;0;1;;
90032154;64085492;2026-07-17;BGH;Molkerei/Backwaren;160;024440;5;;Tp;Quality Vollrahm 35%, UHT, 12 x 1 l;5.84;350.4;9.1104;7610034505315;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;170;041241;6;;St;Eichblattsalat rot / grün Schweiz Hydro, gemischt, 8 St;2.12;101.76;2.64576;7613399058038;0;0;7;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;171;000079;6;;St;Ifco LiftLock;3.2;19.2;0;2000007960008;0;0;0;;
90032154;64085492;2026-07-17;BGH;Food;190;439780;3;;Pk;Landleben Croûtons Nature, 500 g;7.52;22.56;0.58656;9001411341103;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;200;044540;3;;kg;Rucola / Rauke ungewaschen, 1 kg;12.9;38.7;1.0062;7610514613219;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;210;044643;5;;Bt;Quality Rüebli- Karotten Julienne, 1,6 mm, 1 kg;3.71;18.55;0.4823;7610034507050;0;1;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;220;046909;1;;kg;Birchermüesli Extra fixfertig, 3 kg;10.37;31.11;0.80886;7610227917123;0;0;7;;
90032154;64085492;2026-07-17;BGH;Metzgerei;230;003691;3;;kg;Goma Wakame Seealgensalat mit Sesam, tiefgekühlt, 1 kg;8.71;26.13;0.67938;4004263279230;0;0;1;;
90032154;64085492;2026-07-17;BGH;Metzgerei;240;001976;1;6.795;kg;Quality GGAP Lachs Filet, mit Haut, grätenarm, ca. 1,0 - 1,4 kg;17.72;120.4074;3.1305924;97610162230489;0;0;1;;
90032154;64085492;2026-07-17;BGH;Metzgerei;250;001991;1;5.1;kg;Quality GGAP Wolfsbarsch Filet, mit Haut, grätenarm, ca. 90-120 g, ca. 1 kg;27.67;141.117;3.669042;97610162283133;0;0;1;;
90032154;64085492;2026-07-17;BGH;Metzgerei;260;068150;2;;kg;Economy ASC Crevetten Black Tiger, geschält, entdarmt, 8/12, tiefgekühlt, 10 x 1 kg;19.6;392;10.192;7610034523555;0;0;7;;
90032154;64085492;2026-07-17;BGH;Metzgerei;270;072090;1;;kg;Quality Chicken Nuggets, geformt, paniert, frittiert, tiefgekühlt, 3 x 2 kg;12.38;74.28;1.93128;7610162372230;0;0;1;;
90032154;64085492;2026-07-17;BGH;Food;280;511500;4;;Ds;Economy Oliven schwarz entsteint, 3 x 4,25 kg;13.72;164.64;4.28064;7610034524156;0;0;1;;
90032154;64085492;2026-07-17;BGH;Molkerei/Backwaren;290;012383;2;3.196;kg;Defendi Gorgonzola San Antonio DOP, 1/4 Laib ca. 1,5 kg;10.84;34.64464;0.90076064;2902117999995;0;1;1;;
90032154;64085492;2026-07-17;BGH;Molkerei/Backwaren;300;010201;15;;Bt;Economy Gran Moravia, gerieben, 1 kg;15.63;234.45;6.0957;4388040201158;0;0;7;;
90032154;64085492;2026-07-17;BGH;Molkerei/Backwaren;310;012201;12;;Bt;Economy Gran Moravia, gehobelt, 500 g;8.7;104.4;2.7144;4388040201172;0;0;7;;
90032154;64085492;2026-07-17;BGH;Molkerei/Backwaren;320;005010;1;;kg;Quality Joghurt Nature, 3 kg;2.44;7.32;0.19032;7610034534230;0;0;7;;
90032154;64085492;2026-07-17;BGH;Molkerei/Backwaren;330;024673;1;;Ke;Quality Crème Fraîche Nature 35%, 2,5 kg;24.51;24.51;0.63726;7610034514973;0;0;1;;
90032154;64085492;2026-07-17;BGH;Food;340;117880;2;;Bt;Dawa Crèmepulver Vanille, 1,5 kg;7.38;14.76;0.38376;7612100058497;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;350;048827;2;;kg;Zitronen, 6 kg;2.95;35.4;0.9204;7610632320723;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;351;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;360;048109;1;;kg;Orangen blond, 7 kg;2.12;14.84;0.38584;7610632471906;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;361;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;370;044718;4;;Bt;Salbei, 250 g;8.72;34.88;0.90688;7610632969779;0;0;1;;
90032154;64085492;2026-07-17;BGH;Food;380;560280;2;;kg;JuraSel Speisesalz mit Jod, 25 kg;0.69;34.5;0.897;7610039000242;0;0;1;;
90032154;64085492;2026-07-17;BGH;Food;390;459141;1;;Gn;Hügli Demi-Glace, 2,5 kg;69.65;69.65;1.8109;7611400089026;0;0;1;;
90032154;64085492;2026-07-17;BGH;Food;400;252310;1;;kg;Maggi Bouillon mit Rind, pastös, 5 kg;20.99;104.95;2.7287;8445291289079;0;1;1;;
90032154;64085492;2026-07-17;BGH;Nonfood;410;999063;2;;Rl;Quality Frischhaltefolie, Dispenser, PVC, 45 cm x 300 m, 7 µm;11.67;23.34;1.89054;3554983014525;0;1;3;;
90032154;64085492;2026-07-17;BGH;Nonfood;420;999061;2;;Rl;Quality Alufolie, Dispenser, 45 cm x 200 m, 11 µm;30.19;60.38;4.89078;3554983007145;0;1;3;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;430;049135;15;;kg;Champignons weiss, frisch, 1 kg;8.44;126.6;3.2916;7610632995211;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;440;040972;4;;kg;Cherry Rispentomaten, 3 kg;7.43;89.16;2.31816;7610632984666;0;1;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;441;000079;4;;St;Ifco LiftLock;3.2;12.8;0;2000007960008;0;0;0;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;450;044107;3;;kg;Peperoni Tricolor, Import, 5 kg;3.86;57.9;1.5054;7610632977132;0;1;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;451;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;460;045708;3;;kg;Zucchetti CH, 5 kg;2.71;40.65;1.0569;7610632980538;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;461;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;470;040258;3;;kg;Auberginen, 5 kg;4.24;63.6;1.6536;7610632977057;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;471;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;480;045882;3;;kg;Zwiebeln gross, 10 kg;2.06;61.8;1.6068;7628072003557;0;0;7;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;481;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032154;64085492;2026-07-17;BGH;Food;490;570732;3;;Pk;Gogi Tempura Mehl, 24 x 150 g;1.49;107.28;2.78928;2057073200002;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;500;042477;10;;Sc;Kefen Mini-Gemüse, 250 g;5.36;53.6;1.3936;7610632991619;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;510;041777;10;;Sc;Fenchel Mini Gemüse, 8 St;6.59;65.9;1.7134;7610632978672;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;520;043957;7;;Sc;Patisson Mini Gemüse, ca. 9 St;7.31;51.17;1.33042;7610632991541;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;530;045777;8;;Sc;Zucchetti Mini-Gemüse ohne Blüte, ca. 5 - 6 Stück;7.77;62.16;1.61616;7610632991527;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;540;044667;10;;Sc;Mini Rüebli / Karotten mit Laubansatz, ca. 200 g;7.01;70.1;1.8226;7610632955345;0;0;1;;
90032154;64085492;2026-07-17;BGH;Früchte + Gemüse;550;044139;1;;kg;Peperoni Mini Mix, 3 kg;11.9;35.7;0.9282;7610632970782;0;0;1;;
90032154;64085492;2026-07-17;BGH;Metzgerei;560;053620;5;;St;Bell Beefsteak Tatar, Portionen, tiefgekühlt, 10 x 140 g;4.41;220.5;5.733;7610011021111;0;0;1;;
90032154;64085492;2026-07-17;BGH;Metzgerei;570;032340;2;;Bt;Pizoler Sauce Steak Tatar, tiefgekühlt, Italien, 6 x 500 g;5.84;70.08;1.82208;7611521933314;0;0;1;;
